MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerHousehold,BedroomsPerRoom,PopulationPerHousehold,MedHouseVal
-0.3316795618477053,0.3484902466663322,-0.23730332330110016,-0.6460962595136317,1.257576904210674,1.1487401888117674,-1.3728111990669665,1.2725865624715638,-0.37169325793198826,-0.1827848654277105,0.5390469311882962,1.03
0.0009332556652976847,1.618118125303759,-0.6738330998350878,-0.21706605735677942,-0.03138980229818998,-1.6786972812902738,-0.8766960138236605,0.709162124420041,-0.5572937223833734,0.39344678896426777,1.0192795159618804,3.821
0.2077559842979082,-1.952710283364004,0.26667036332631516,-0.9103453086074461,-0.5529899198408235,-0.2530249474593821,-0.4601464714967377,-0.44760309352645633,3.475776774399531,-0.6507366740507484,-0.4972444359547015,1.726
-1.1240187587121946,0.5865454739108498,-1.0514888006317908,-0.3064140892039358,0.10456611806379972,1.586596483734536,-1.382171862939483,1.2326981066803062,-0.4965224118465782,0.8520089341950237,-0.42863978098704664,0.934
-0.15445450118695175,1.142007670814724,0.7661600163904063,0.939162234856732,-0.6065879269066079,-0.8655041192743455,0.5320838989898743,-0.10855121930075651,-0.39085705184061553,-0.5349700096859996,-0.3383704981348689,0.965
1.6914894860415697,-0.6830824047265771,0.7771723223561445,-0.617334458251719,1.7739479478932307,0.6751131170479036,0.8316251429103606,-1.1356789559256615,0.1233885844721651,-0.900295572744216,1.1817642250958,2.648
-0.7770883701071144,-0.04826846540786368,-0.7766726741298516,0.2014474222001424,0.02220820476759442,0.8599559304635417,-0.7503270515447072,0.8038972069242786,-0.3620967599123909,0.6558251338962845,-0.3094843276221723,1.573
2.513546666601379,0.6658972163256889,0.5931377048174056,-1.290968632577473,-0.44317936877921643,-0.7270302440450748,1.0609614077869802,-1.4697447731774516,-0.33644532158042495,-0.9520617048206065,-0.20477195951364663,5.00001
-1.3902172968737134,-1.8733585409491647,-1.3581507884347348,-0.5263040330854002,-0.6784876924826602,-0.3829462826287273,-0.7082040641183873,0.8387996057416263,1.3759571104124815,1.2532527875722876,-0.587513718806879,1.398
1.5735199191862612,-1.8733585409491647,1.1367037900237877,-0.3460393115990296,2.3452242671065915,0.7187119826481252,-0.7596877154172206,0.8936462324546063,3.27597651647137,-1.0337825886936614,1.620915907512208,3.156
0.24409133278368417,1.8561733525482766,0.3443765732957787,1.1604243266292906,-0.895494257675836,1.3323903934059358,0.9720351009980871,-1.429856317386194,-0.4988228476898914,-0.18215382973980823,-1.093021702779073,2.319
-0.9508844326491771,-0.2863236926523812,-1.6620862473769962,0.15879938203493835,0.48628850984938615,0.1097883429076182,-0.7830893750985106,0.6144270419158034,-0.44006570017736285,2.147061937689539,0.36572990811211536,1.594
-0.5630466980667338,-1.2385446016304513,0.9441367507283074,1.972786424269861,-0.7686892165689803,-0.6700370418098078,0.8503464706553906,-0.06866276350949894,0.6889984126011142,-0.4156330532423395,-0.5983460327491403,0.96
-1.030954546613693,0.5865454739108498,-1.8458732656715482,0.39307784214103875,2.3452242671065915,2.4066922936375716,0.7895021554840407,-1.145651069873474,-0.5805479004394853,2.710216621505079,0.7690003612669579,1.875
-0.6006453616488693,1.3800628980592415,-0.47447541420872014,-0.47343545412856436,-0.815750881309669,-0.6913485598710487,-0.6848024044371007,0.6194130988897062,-0.5226011111530452,0.095308616055412,-0.6452860598322726,2.299
-0.3875662153961913,0.5865454739108498,-0.2077648132165589,-0.725744324546618,0.6980660011824855,1.0766830314099423,-0.8205320305885705,0.6742597256026862,-0.4072780680809021,-0.23177438807943984,0.14547285795280226,1.177
-0.5525792301254674,1.8561733525482766,0.033623872246968015,-0.16058778108932023,-0.22094372972596407,-0.34035545997704286,0.48060024769104104,-1.0309717594736114,-0.5215787663798098,-0.27855965904319513,-0.1253349906037302,1.696
0.3581506386264499,-0.6830824047265771,0.4710326440879282,-0.08289854475831944,0.9582124257212927,0.0036315434186512904,1.1171253910220735,-0.8764039932824839,0.06510148682962148,-0.5830859080653792,0.8676271207702222,1.308
0.2538970642459047,0.4278419890811714,-0.2559929152661347,-1.1221506482140815,0.7974184045239395,1.1050928696786169,-0.6192777573294941,0.5745385861245388,-0.38744850401504743,-0.3038218143826748,0.21046674160637008,1.574
-1.430583222095494,-0.6037306623117379,-1.809687627297958,-0.6809602590993693,-0.07191512471378306,2.4066922936375716,-0.8018107028435405,0.6493294407331511,-0.39137496982802966,2.1066181979628436,-0.6947700281768022,0.941
-0.9730225257663387,0.18978676183665386,-0.41671450407159166,-0.022166603803733247,-0.37781594552825987,0.33762267254203715,-0.6941630683096174,1.1180187962804362,-0.3637627452484967,0.17320574945197068,-0.5008552072687886,0.727
2.5278792771588883,0.5071937314960105,1.7609729784622574,-0.49119248597521276,-0.01700984918297953,-0.16561479015146352,0.747379168057724,-1.1955116396125514,-0.18083134184351166,-1.346369826950138,0.008263548017492475,5.00001
-0.6580359617406408,-0.5243789198968988,0.5844262662247408,1.9770615918032148,-0.379123213993279,0.04243709556428946,1.5430355972215128,-1.7788803055597064,0.002791393012407306,-0.16491905447595623,-0.41780746704478533,0.958
-1.3450989005751508,1.142007670814724,-1.064067457556672,-0.685856266254375,-0.31114525381228414,0.924659812814075,-0.7784090431622539,0.6493294407331511,-0.552933316680617,0.7326269421380568,-0.587513718806879,0.975
-0.9340402313643804,-0.8417858895562554,1.3905808659405459,2.247736573454776,-1.4262452544736035,-0.8533313402769578,2.455700324791745,-1.3600515197514915,0.3597757416245156,-0.6249249769580818,-1.3241110668806473,0.788
0.9662263050076096,1.8561733525482766,1.1643193917438175,0.20667162631748948,-0.8052927335895159,-0.7794283392470692,1.051600743914467,-1.345093348829769,-0.43877975862256463,-0.9296237652156136,-0.6055675753773145,2.92
-1.796162547837313,-1.0798411168007729,-0.21135478192734253,2.247736573454776,-1.559586637905555,1.052046705564063,1.7957735217794226,-0.9910833036823467,0.1923068577135925,0.6227061730269753,-1.566032744924483,0.425
-0.18471390563785436,1.3800628980592415,-1.2543187352080503,-0.824198182712393,-0.5595262621659192,1.0319465920961552,-0.7316057237996774,0.6593015546809637,-0.5871564745231025,0.9646741434640869,-0.800549226338018,1.875
0.04105854944015261,-0.5243789198968988,-0.4799146004057515,1.0824692467827743,-0.6902531086678323,-0.22039268092128972,-0.8626550180148904,0.7540366371852084,-0.18143033921713156,0.577976491857224,-0.6452860598322726,2.182
-0.7957974651055849,0.0310832770069755,0.6325721993774539,2.118756953414892,-0.4170339994788338,0.5024302271071945,0.19509999957932808,-0.6021708597175838,-0.1934028769488654,-0.1669012389999902,-0.5766814048646177,0.875
-0.655328857962727,0.26913850425149305,0.04264252990532771,0.29680897891918034,-0.14904396414991183,-0.3516039514258659,-1.1809175896804067,1.2526423345759385,-0.32386482573364106,-0.16266331221156952,-0.045898021693814024,1.463
0.15644132824100968,-2.111413768193682,0.7765690342839904,2.159182682171451,0.03920269481284313,0.4100584302890713,-0.511630122795571,0.7839529790286462,8.758572995561744,-0.2608467368597726,-0.1578319324305139,1.374
-0.593125628932442,0.8246007011553673,-0.6278192127101315,0.11056035829974296,-0.2941507637670354,0.3304752164633263,-0.773728711225994,0.5894967570462613,-0.4812855761180349,0.44516265109605646,-0.42502900967295953,2.767
-0.7814798940135079,0.6658972163256889,-1.1104756103383333,-0.2871771381718017,-0.637962370067067,2.018679435066177,-0.7316057237996774,0.7590226941591112,-0.5117736557319272,0.9457672174720698,-0.9955308772987213,1.805
-0.22189146418786979,0.18978676183665386,-0.4713677940598535,-0.47733008416839007,0.7163677596927533,-0.778019570343186,-1.3353685435769065,1.2825586764193764,-0.37047606636841374,0.09094047499176715,1.1745426824676257,1.553
-0.13333909171922428,0.5071937314960105,0.524265155708994,0.7336893376754644,-0.6144315376967227,0.4242137495958831,-0.8252123625248272,0.7340924092895761,-0.3153807737104768,-0.4207689351273636,-0.7283338000562759,2.76
-1.0822692026705913,-0.9211376319710947,0.06044277262869997,0.28202708244232505,0.2483656492159042,0.08315903103073322,2.3480526902578185,-1.3849818046210265,0.13218625399698566,-0.18152445506951098,0.15630517189506357,0.758
-0.37348927575103974,1.8561733525482766,-0.4673288601471504,-0.5032297751495286,2.3452242671065915,1.8592059706094206,-0.7830893750985106,0.6842318395505059,-0.5582627263498389,0.07890550142554835,0.9932540905589241,1.676
0.7621106801529131,-1.0004893743859338,0.770921588405556,-0.10062296306851368,2.231491910649927,0.7406862692801112,-0.8345730263973439,0.7590226941591112,0.3617990980491776,-0.7776481628724335,1.5139551859918132,2.937
-1.708933648326759,-0.04826846540786368,-2.210919610004428,-0.7841216710355019,-0.6941749140628898,-1.4460899849967843,-0.9328599970587537,0.8288274917938137,-0.5571479947598809,3.199421063560962,-0.17588578900094962,2.254
2.5278792771588883,0.26913850425149305,1.5699823860177369,-0.33317514325270414,1.8693785458396275,-0.572136965888852,-0.7222450599271607,0.5545943582289136,-0.14211729828520567,-1.235246418021053,2.283049475892365,5.00001
0.07763452937285394,0.18978676183665386,-0.178955014147912,-0.2724779082987971,0.17646588363985197,-0.09458745965135647,-0.7222450599271607,0.7739808650808336,-0.3345576268465092,-0.12806272361049206,0.16713748583732488,2.239
0.12311387284180503,0.5071937314960105,0.707506489412512,1.406397041355955,-0.8745779622355299,2.4066922936375716,-0.8018107028435405,1.0831163974630886,-0.29544476547090387,-0.3876290674231995,-1.1808462959531507,0.893
1.328316474769007,1.0626559283998849,0.3120959799008941,-0.3071644244921248,-0.6863313032727749,-0.5849410630646278,-0.7830893750985106,0.599468870994081,-0.4214206864271159,-0.5288739953419592,-0.5333521490955725,2.945
-0.1095165784735835,-0.2863236926523812,-0.5973868945052667,-0.11354033377034316,0.08626435955353187,1.0835281819826301,-0.8813763457599204,0.7789669220547435,-0.2778959729682899,0.3391612304738734,-0.3203166415644336,1.958
-0.34533539646073685,-0.9211376319710947,-0.6801452729873669,-0.5761456049960236,2.189659319769315,-0.14914950021474851,-1.2604832325967832,1.2626144485237512,-0.033700069034735526,0.28454024617509505,2.1819478790979265,1.678
-0.5830792660232956,1.3007111556444024,-0.18830771093292903,-0.019251312181155066,0.003906446257326577,-0.9433188299058838,1.3605026517074665,-0.9611669618389088,-0.4914167997958553,-0.047588174922721,0.44516687702203156,1.379
-0.37012043549408047,0.0310832770069755,-0.7682659102653283,-0.2277259033139001,0.8366364584745134,1.0295991335889543,-0.8111713667160572,0.7540366371852084,-0.3773414254324691,0.502694826839945,0.26823908263176366,1.592
-0.4198108292842305,-0.2863236926523812,-0.4505958215703159,0.032846194126371527,-1.2314622531857529,-2.1325921354699977,-0.9562616567400404,0.9385207452197737,-0.25553748445190205,0.22508188538827315,-0.7066691721717533,0.771
0.14525196595896606,1.8561733525482766,-0.017470457279005407,-1.168786686292607,0.44837772436383133,0.6328157675191283,-0.6894827363733573,0.7191342383678536,-0.5253203216560303,-0.5118890631122001,0.10936514481193127,1.731
-0.8465105425451693,1.3800628980592415,-1.3645084216301575,0.32716499194848037,1.3503929652270321,1.1011803162633933,-0.736286055735934,0.6593015546809637,-0.5962779673346283,1.6058712058372941,0.6293162140404737,1.817
0.39947908963593304,1.142007670814724,0.25850763113382347,-1.8797151272338464,-0.856276203725262,-0.36290779367679865,1.0750024035957535,-1.2403861523777118,-0.4358123394268424,-0.8937844833363204,-0.7788845984534953,2.657
-0.48784937090246294,0.18978676183665386,-0.02905453266769064,-0.11162619935415714,-0.7111694041081384,-0.4017288279316479,1.9268228159946357,-1.0309717594736114,-0.31614464441813145,-0.21330366926426947,-0.6163998893195758,0.967
-0.687693787574229,0.4278419890811714,-0.19031939262571462,0.5412487709342892,0.3320308309771286,-0.6819557660454503,-1.34472920744942,1.2825586764193764,-0.3800933088725866,0.11390335366334231,0.6582023845531705,1.642
-0.3428087662680174,1.8561733525482766,-0.13207321379089906,0.4224670957315528,-0.22748007205105972,-1.1368228196897925,-0.7409663876721907,0.6144270419158034,-0.5337124965269915,0.02563684559958068,0.27907139657402497,2.5
2.5278792771588883,-1.952710283364004,1.691689941167886,-0.3561757209054763,2.132139507308473,0.07280989660468756,-1.003064976102617,0.9385207452197737,4.832351259387015,-1.2917475417507065,1.9255831157977426,4.347
2.5278792771588883,-1.952710283364004,2.2476969809359635,-1.4641482607899334,-0.6641077393674497,0.5725154271154043,1.0188384203606637,-1.2453722093516215,5.361652733802725,-1.701683840448543,-0.800549226338018,5.00001
-1.565697779544256,0.8246007011553673,-0.07535854411681839,-0.12061329386916878,-1.1281880444492414,1.3947291278583944,-0.8158516986523139,0.6692736686287835,-0.4273445054576377,-0.1763500051419423,-1.2663387258552539,0.926
-0.6131581968890039,1.618118125303759,-0.1480821868234767,-1.3651869085099018,-1.1451825344944901,-0.7476387116398506,-0.7503270515447072,0.6094409849418936,-0.516436695509415,-0.46350790891303806,-1.0099739625550697,2.42
-0.532486504307174,-0.20697195023754203,-0.8114561735923266,0.4401566274165104,0.20130398447521547,-1.488275153699568,-1.3306882116406498,1.1678793660195135,-0.3307212531837079,0.7807610950250099,1.1709319111535386,2.348
-1.0576044793607104,1.142007670814724,-1.1773976275425997,2.1643528022551766,-0.8863433784207021,-0.7705797124452577,-1.3681308671307097,1.2177399357585836,-0.5629692990415356,1.969930326021577,-0.7030584008576662,1.688
-0.30328505111047654,1.6974698677185982,-0.5544971256894995,-0.6105258775290838,-0.4418721003141973,0.2864377396331959,-0.6848024044371007,0.7191342383678536,-0.5537835954449827,0.13605804396130744,-0.5441844630378339,1.544
-1.2398226425451717,-0.9211376319710947,0.12909992077079804,2.247736573454776,-0.9216396269762186,-1.2579201806708846,1.5523962610940296,-1.5196053429165217,0.14756495464244704,0.2813916430619909,-0.5839029474927919,0.64
-0.36969933046196046,-0.8417858895562554,2.5323448387567224,2.247736573454776,-1.3308146565272068,-0.7120782907584052,0.47591991575478104,0.3102775665074584,0.6013143917260293,-1.1551151826146118,-1.2302310127143827,0.8
1.132562792694977,-1.8733585409491647,-0.5834466962940671,0.4997447058933592,0.6170153563512993,-1.7528463884622605,0.8971497900179671,-1.3401072918558592,1.965952544106243,0.5169000435689581,2.163894022527491,3.222
0.9179796998990137,0.9039524435702064,0.3178911943652255,-0.7924388736266593,-0.4444866372442356,-0.3115190564685241,-0.698843400245874,0.6742597256026862,-0.4001298355433493,-0.65587373351262,-0.3672566686475659,3.704
-0.28277122026006346,-1.6353033137046473,-1.1742955513382547,1.1201039397080064,1.3739237975973766,-1.672288367336768,-0.9188190012499804,0.8437856627155361,0.6339089479792966,1.5719622767329318,3.2399038741254467,1.813
-1.102722875659273,1.618118125303759,-0.2741480724007529,-1.339428443996893,-0.5869788999313209,0.35209399098373884,-0.773728711225994,0.6293852128375259,-0.526233496898529,-0.3511860051966334,-0.6886153156013178,1.142
-1.6017924965831059,0.5865454739108498,-1.8909667066895741,0.6348244766862257,-0.2745417367917485,-1.5610977234153625,-0.8766960138236605,0.6991900104722213,-0.5853176291799453,2.9518392801344095,0.5282146172460349,1.125
0.7084498674884894,-1.6353033137046473,1.3937424915425842,0.6903398229559965,2.3452242671065915,0.702993075236394,-0.7784090431622539,1.0532000556196437,1.8562552720649057,-0.9460601821926179,1.6316091551062852,1.581
0.9529915754266984,0.6658972163256889,-0.13753553079618636,-0.06511311058218375,0.010442788582422235,-0.3519878476232277,0.784821823547784,-1.3401072918558592,-0.41164297357665164,-0.1064245850774492,0.12019745875419277,2.777
